RowNumber,StudentId,StudentScore,School,Gender,Age,tenure,previousScore,sportsParticipated,Sibling,IsRegular,everFailed,IsFailed
9097,10013553,483,Govt Primary School,boy,13,3,750,0,1,1,1,0
9098,10017262,318,Govt Primary School,boy,7,3,250,4,1,1,0,0
9099,10029307,270,Kendriya Vidyalaya,girl,13,2,996,4,1,1,0,1
9100,10039961,398,Govt Primary School,boy,8,3,263,4,0,1,1,1
9101,10033942,839,Govt Primary School,boy,14,3,868,4,0,0,1,1
9102,10023034,218,Navodaya Vidyalaya,boy,7,4,908,4,0,1,1,1
9103,10027774,326,Kendriya Vidyalaya,girl,12,3,619,1,1,0,0,0
9104,10008676,921,Govt Primary School,girl,11,3,912,1,1,1,0,1
9105,10021985,362,Navodaya Vidyalaya,girl,12,3,988,3,0,0,1,1
9106,10043575,326,Govt Primary School,boy,13,2,208,4,1,1,1,0
9107,10041340,990,Kendriya Vidyalaya,boy,8,3,556,0,1,0,0,1
9108,10035918,520,Navodaya Vidyalaya,boy,10,3,733,0,1,1,0,0
9109,10022971,840,Navodaya Vidyalaya,boy,13,3,833,1,1,0,1,0
9110,10003298,246,Navodaya Vidyalaya,boy,7,4,441,1,0,0,1,0
9111,10040026,947,Kendriya Vidyalaya,boy,7,4,328,7,0,1,1,1
9112,10016651,337,Kendriya Vidyalaya,boy,10,3,821,7,0,1,1,1
9113,10021239,838,Govt Primary School,boy,6,2,267,2,0,1,1,1
9114,10023824,897,Kendriya Vidyalaya,girl,7,4,420,5,1,0,0,0
9115,10034612,658,Govt Primary School,boy,8,4,415,3,1,1,0,0
9116,10045325,329,Kendriya Vidyalaya,girl,6,4,505,1,1,1,0,0
9117,10015372,316,Govt Primary School,boy,9,2,726,2,1,1,0,0
9118,10020571,940,Govt Primary School,girl,14,2,504,0,0,0,1,0
9119,10027349,241,Navodaya Vidyalaya,boy,14,2,916,5,1,1,0,1
9120,10039069,373,Navodaya Vidyalaya,girl,12,3,992,1,0,1,1,0
9121,10017979,417,Navodaya Vidyalaya,boy,7,2,231,5,0,0,0,0
9122,10002093,281,Govt Primary School,girl,7,3,792,5,1,0,0,0
9123,10034086,817,Govt Primary School,girl,10,3,493,3,0,0,0,1
9124,10033361,954,Govt Primary School,boy,8,3,218,7,1,0,0,0
9125,10022291,657,Govt Primary School,boy,10,3,988,3,1,0,0,1
9126,10033182,1000,Navodaya Vidyalaya,boy,13,3,618,0,1,0,0,1
9127,10024605,305,Navodaya Vidyalaya,boy,14,3,633,7,0,0,0,1
9128,10033756,930,Navodaya Vidyalaya,boy,6,2,444,5,1,0,1,1
9129,10036936,521,Kendriya Vidyalaya,girl,8,3,430,3,0,0,1,1
9130,10031455,370,Navodaya Vidyalaya,girl,8,3,232,2,0,0,1,1
9131,10038145,376,Kendriya Vidyalaya,girl,12,4,898,1,1,1,0,1
9132,10027503,471,Govt Primary School,girl,8,4,581,6,1,1,0,1
9133,10024994,532,Govt Primary School,girl,10,2,626,6,1,1,1,1
9134,10008345,703,Navodaya Vidyalaya,boy,8,2,601,7,0,0,1,0
9135,10031192,609,Govt Primary School,boy,10,4,383,2,1,1,1,1
9136,10031850,343,Navodaya Vidyalaya,girl,7,3,504,6,0,1,1,0
9137,10037186,505,Govt Primary School,boy,6,4,616,6,0,0,1,1
9138,10031539,768,Govt Primary School,girl,7,3,878,5,0,1,0,1
9139,10023254,427,Govt Primary School,boy,12,3,459,5,1,1,1,0
9140,10036128,616,Govt Primary School,girl,7,4,904,7,0,0,0,0
9141,10027789,737,Govt Primary School,girl,11,4,587,7,1,1,0,0
9142,10007378,330,Kendriya Vidyalaya,girl,11,2,560,1,1,0,1,0
9143,10019654,434,Govt Primary School,girl,10,4,264,2,0,0,0,1
9144,10018431,398,Govt Primary School,girl,8,4,648,4,1,0,0,1
9145,10022629,224,Kendriya Vidyalaya,boy,13,3,770,6,0,0,0,1
9146,10046022,807,Navodaya Vidyalaya,boy,10,3,601,0,1,0,0,0
9147,10018986,886,Kendriya Vidyalaya,boy,9,2,505,4,0,0,1,1
9148,10014338,407,Govt Primary School,boy,14,2,761,7,0,1,0,0
9149,10049405,267,Govt Primary School,boy,11,2,611,4,0,0,1,0
9150,10030579,554,Kendriya Vidyalaya,girl,13,2,205,7,0,1,1,1
9151,10032883,501,Govt Primary School,boy,11,2,255,0,1,0,0,1
9152,10017083,287,Govt Primary School,boy,7,4,939,5,1,1,1,1
9153,10000787,642,Kendriya Vidyalaya,girl,6,4,300,3,1,0,0,1
9154,10042664,266,Kendriya Vidyalaya,boy,14,4,847,5,1,1,0,1
9155,10045486,395,Govt Primary School,girl,8,3,544,6,0,1,0,0
9156,10034598,862,Navodaya Vidyalaya,girl,11,4,402,7,0,0,0,1
9157,10000554,730,Navodaya Vidyalaya,girl,11,2,400,3,1,0,1,1
9158,10025777,514,Govt Primary School,girl,9,3,382,5,0,1,1,1
9159,10023798,828,Navodaya Vidyalaya,girl,14,2,343,3,1,0,1,1
9160,10030663,438,Govt Primary School,boy,6,3,246,6,1,1,0,1
9161,10014047,586,Govt Primary School,boy,6,2,386,7,0,0,1,0
9162,10028304,381,Govt Primary School,boy,14,4,243,0,1,0,1,0
9163,10023594,264,Kendriya Vidyalaya,boy,12,2,468,1,1,1,1,0
9164,10012744,213,Govt Primary School,girl,7,3,490,0,0,1,1,0
9165,10001756,696,Navodaya Vidyalaya,boy,14,3,268,6,1,0,0,0
9166,10033708,691,Kendriya Vidyalaya,girl,10,4,243,1,1,1,0,0
9167,10026171,999,Kendriya Vidyalaya,girl,7,2,772,0,1,0,0,0
9168,10045577,812,Govt Primary School,boy,11,4,589,5,0,0,1,0
9169,10022868,276,Govt Primary School,girl,13,2,672,0,1,0,0,0
9170,10033745,212,Govt Primary School,girl,12,3,722,1,1,0,0,1
9171,10023812,539,Govt Primary School,boy,7,4,911,0,0,0,1,0
9172,10009800,292,Govt Primary School,girl,13,2,615,0,0,1,0,0
9173,10013253,321,Govt Primary School,boy,13,2,246,5,1,0,1,0
9174,10030676,843,Navodaya Vidyalaya,boy,10,3,863,4,0,0,1,0
9175,10008666,637,Govt Primary School,boy,10,2,456,5,0,1,0,1
9176,10023193,694,Govt Primary School,girl,11,4,683,3,0,0,1,1
9177,10030704,278,Govt Primary School,boy,12,4,961,0,1,0,1,0
9178,10047824,500,Kendriya Vidyalaya,girl,10,4,284,5,1,0,0,0
9179,10003026,554,Kendriya Vidyalaya,girl,6,3,528,4,1,1,0,0
9180,10013607,918,Navodaya Vidyalaya,girl,14,3,502,3,1,1,1,1
9181,10011975,421,Govt Primary School,girl,8,2,484,3,0,1,0,1
9182,10022350,624,Govt Primary School,boy,8,4,427,6,1,0,1,1
9183,10014571,644,Govt Primary School,girl,7,3,828,6,1,0,1,1
9184,10019426,586,Govt Primary School,boy,12,3,432,5,0,0,1,0
9185,10048459,483,Navodaya Vidyalaya,girl,11,2,848,1,1,0,0,1
9186,10009027,618,Govt Primary School,boy,8,2,824,5,1,0,0,0
9187,10025134,701,Kendriya Vidyalaya,girl,12,4,596,3,1,1,0,0
9188,10045233,600,Govt Primary School,boy,10,3,686,3,0,1,1,0
9189,10011169,226,Navodaya Vidyalaya,boy,11,3,676,1,1,1,0,1
9190,10011612,573,Kendriya Vidyalaya,boy,8,3,344,7,1,1,0,1
9191,10037334,278,Govt Primary School,girl,6,3,369,3,0,0,0,1
9192,10028819,518,Govt Primary School,boy,6,3,602,4,1,1,0,0
9193,10043598,698,Navodaya Vidyalaya,boy,11,4,457,6,1,0,0,0
9194,10003137,779,Govt Primary School,girl,9,2,286,2,1,0,0,1
9195,10009414,617,Govt Primary School,boy,8,2,941,4,1,0,0,1
9196,10047993,943,Kendriya Vidyalaya,boy,9,4,658,0,1,1,1,0
9197,10015944,529,Navodaya Vidyalaya,girl,12,2,972,5,0,1,0,0
9198,10035389,576,Govt Primary School,boy,6,2,784,6,1,1,0,1
9199,10045132,451,Govt Primary School,girl,14,4,760,0,0,0,1,0
9200,10015064,726,Govt Primary School,girl,14,3,235,2,0,1,1,1
9201,10049677,234,Govt Primary School,girl,14,2,937,5,1,1,1,0
9202,10043609,625,Kendriya Vidyalaya,girl,9,2,968,6,0,1,1,1
9203,10023531,768,Govt Primary School,boy,11,3,501,3,1,0,0,0
9204,10011866,346,Navodaya Vidyalaya,boy,8,3,389,5,1,1,1,0
9205,10043946,261,Govt Primary School,girl,7,3,821,7,0,1,0,0
9206,10032638,758,Govt Primary School,boy,13,3,927,7,0,0,0,1
9207,10013814,942,Kendriya Vidyalaya,girl,12,4,795,0,0,0,0,1
9208,10044034,971,Govt Primary School,girl,7,3,256,7,0,0,0,0
9209,10000596,388,Govt Primary School,girl,8,4,268,6,1,1,1,0
9210,10008524,621,Govt Primary School,boy,9,2,765,5,1,0,0,0
9211,10041150,713,Navodaya Vidyalaya,boy,7,2,530,4,0,1,1,1
9212,10010529,783,Navodaya Vidyalaya,girl,8,3,494,4,0,1,1,1
9213,10005796,746,Govt Primary School,girl,10,2,643,7,0,1,1,0
9214,10032747,968,Govt Primary School,girl,12,4,873,0,0,0,0,1
9215,10043977,510,Govt Primary School,girl,13,4,452,4,1,1,0,0
9216,10039491,656,Kendriya Vidyalaya,girl,11,3,408,6,0,0,1,1
9217,10011502,242,Govt Primary School,boy,8,2,709,6,1,1,1,0
9218,10000540,587,Govt Primary School,boy,8,2,513,5,1,1,1,1
9219,10015146,585,Kendriya Vidyalaya,girl,9,4,781,7,0,0,1,1
9220,10034699,200,Govt Primary School,boy,9,2,589,2,0,1,0,0
9221,10007425,602,Govt Primary School,boy,13,4,401,6,1,1,1,1
9222,10012022,348,Kendriya Vidyalaya,girl,14,3,874,3,0,0,0,0
9223,10034922,377,Govt Primary School,boy,6,3,248,6,0,0,1,1
9224,10042834,357,Govt Primary School,girl,7,3,603,1,0,0,1,1
9225,10010350,451,Govt Primary School,boy,7,3,689,6,0,1,1,1
9226,10030906,442,Kendriya Vidyalaya,girl,11,4,470,2,0,0,1,0
9227,10039870,959,Govt Primary School,boy,13,3,269,7,1,0,0,1
9228,10045288,510,Govt Primary School,girl,13,2,861,6,1,0,0,0
9229,10022831,472,Govt Primary School,boy,12,2,378,2,1,0,1,0
9230,10040973,714,Kendriya Vidyalaya,girl,7,4,736,3,1,0,1,0
9231,10048749,676,Kendriya Vidyalaya,boy,13,4,290,6,0,1,0,1
9232,10019224,739,Govt Primary School,boy,6,2,916,2,1,1,1,0
9233,10006472,304,Govt Primary School,girl,7,4,926,7,0,1,0,1
9234,10002238,903,Govt Primary School,girl,7,2,971,6,0,0,1,0
9235,10040269,926,Kendriya Vidyalaya,boy,8,2,317,2,0,0,1,0
9236,10003783,999,Govt Primary School,boy,12,3,901,0,0,1,0,0
9237,10001178,835,Navodaya Vidyalaya,boy,12,4,755,3,0,1,0,1
9238,10018902,714,Kendriya Vidyalaya,boy,9,3,356,5,0,0,0,0
9239,10011640,438,Govt Primary School,girl,9,3,237,7,1,0,0,0
9240,10003729,754,Kendriya Vidyalaya,girl,12,4,905,4,1,1,1,0
9241,10044722,609,Navodaya Vidyalaya,girl,6,3,962,2,1,0,0,1
9242,10026186,727,Govt Primary School,boy,12,2,533,1,1,1,0,0
9243,10029490,641,Kendriya Vidyalaya,boy,12,4,969,0,0,1,1,0
9244,10010710,629,Navodaya Vidyalaya,boy,14,2,372,4,1,1,0,0
9245,10045245,235,Kendriya Vidyalaya,girl,13,4,709,2,0,1,1,0
9246,10016447,798,Govt Primary School,girl,9,2,742,2,1,1,0,0
9247,10023790,434,Govt Primary School,boy,8,3,249,0,0,0,1,1
9248,10021150,628,Navodaya Vidyalaya,boy,11,3,952,7,1,1,0,1
9249,10018465,728,Navodaya Vidyalaya,boy,10,4,266,1,0,0,0,1
9250,10037262,912,Navodaya Vidyalaya,girl,8,2,570,0,1,1,0,0
9251,10040086,578,Navodaya Vidyalaya,boy,13,2,325,7,1,1,0,0
9252,10023910,482,Govt Primary School,girl,6,3,912,1,1,1,0,1
9253,10031463,395,Govt Primary School,girl,13,3,825,7,0,0,0,1
9254,10000952,509,Navodaya Vidyalaya,boy,7,3,826,6,0,0,0,1
9255,10021622,493,Govt Primary School,boy,13,2,615,4,1,1,1,0
9256,10042173,379,Kendriya Vidyalaya,girl,13,4,544,5,0,1,0,1
9257,10048574,547,Kendriya Vidyalaya,boy,14,2,663,6,1,0,1,1
9258,10029301,921,Kendriya Vidyalaya,girl,6,3,219,5,1,0,0,0
9259,10017101,998,Govt Primary School,boy,14,2,410,5,0,1,0,1
9260,10003549,363,Govt Primary School,girl,9,2,241,7,1,1,0,0
9261,10024015,429,Kendriya Vidyalaya,girl,8,4,418,6,0,1,1,0
9262,10043539,910,Govt Primary School,girl,13,3,381,1,0,0,0,0
9263,10021109,288,Kendriya Vidyalaya,girl,14,2,741,3,0,0,0,1
9264,10001424,660,Govt Primary School,girl,8,3,885,6,1,0,1,0
9265,10027807,585,Navodaya Vidyalaya,boy,11,3,930,5,1,0,0,0
9266,10044633,566,Govt Primary School,girl,7,3,629,0,0,1,0,1
9267,10016001,882,Govt Primary School,girl,6,2,707,4,1,0,1,0
9268,10019706,408,Govt Primary School,boy,12,2,796,3,0,0,1,1
9269,10020551,552,Navodaya Vidyalaya,boy,11,3,655,7,0,1,1,0
9270,10015722,420,Govt Primary School,boy,10,3,252,0,0,0,1,0
9271,10032563,451,Govt Primary School,girl,14,2,471,0,1,0,1,1
9272,10019544,312,Navodaya Vidyalaya,girl,14,4,336,6,1,0,1,0
9273,10024364,947,Govt Primary School,boy,10,2,458,2,1,0,0,1
9274,10017038,352,Govt Primary School,boy,13,2,572,4,0,1,0,0
9275,10042726,366,Navodaya Vidyalaya,girl,10,3,827,5,0,1,0,1
9276,10003422,738,Kendriya Vidyalaya,boy,6,4,715,1,1,0,0,0
9277,10026175,726,Govt Primary School,boy,10,3,697,4,1,0,1,0
9278,10037144,614,Govt Primary School,boy,13,4,344,3,0,1,1,1
9279,10048995,467,Govt Primary School,boy,14,3,522,3,0,0,0,1
9280,10035687,733,Govt Primary School,boy,6,4,424,3,1,0,1,1
9281,10011818,463,Govt Primary School,girl,8,4,349,5,0,1,1,0
9282,10030181,981,Govt Primary School,girl,8,2,664,1,1,1,1,0
9283,10000284,454,Navodaya Vidyalaya,boy,12,3,393,7,1,1,0,1
9284,10005363,213,Govt Primary School,girl,8,4,462,3,1,0,0,0
9285,10013258,744,Govt Primary School,boy,7,4,963,2,0,0,1,1
9286,10023521,283,Navodaya Vidyalaya,girl,7,2,388,4,0,1,1,0
9287,10011812,790,Kendriya Vidyalaya,girl,7,3,322,6,0,1,0,1
9288,10042658,967,Govt Primary School,girl,6,2,771,6,1,1,1,0
9289,10018605,680,Kendriya Vidyalaya,girl,8,4,718,1,0,0,0,0
9290,10020000,999,Govt Primary School,girl,7,2,703,2,0,1,0,1
9291,10014812,411,Govt Primary School,boy,10,2,303,0,0,1,0,1
9292,10040074,746,Govt Primary School,boy,14,4,862,7,1,1,1,1
9293,10024762,581,Kendriya Vidyalaya,girl,6,3,858,5,0,0,0,0
9294,10008001,895,Kendriya Vidyalaya,girl,12,2,622,1,1,1,0,0
9295,10011683,311,Govt Primary School,boy,6,2,568,1,1,0,0,1
9296,10005618,527,Kendriya Vidyalaya,girl,6,2,721,1,1,0,1,1
9297,10041259,409,Kendriya Vidyalaya,girl,13,2,660,2,0,0,1,0
9298,10026397,864,Govt Primary School,boy,10,4,640,4,0,0,0,1
9299,10022768,598,Kendriya Vidyalaya,boy,11,3,500,7,0,0,1,0
9300,10047864,361,Govt Primary School,boy,8,3,999,7,1,1,0,1
9301,10025670,738,Kendriya Vidyalaya,boy,6,4,347,2,1,0,0,1
9302,10043606,860,Navodaya Vidyalaya,girl,9,2,884,4,0,0,1,1
9303,10023842,670,Govt Primary School,boy,6,3,885,7,0,1,0,1
9304,10042444,576,Navodaya Vidyalaya,girl,6,2,258,3,0,1,1,0
9305,10003175,566,Govt Primary School,boy,9,3,600,1,1,1,0,0
9306,10047269,704,Govt Primary School,girl,10,3,720,2,0,1,0,1
9307,10026746,365,Govt Primary School,boy,8,3,682,0,1,0,1,1
9308,10009523,356,Govt Primary School,boy,10,2,774,7,0,0,1,0
9309,10024753,413,Govt Primary School,boy,6,4,407,7,0,0,1,0
9310,10037195,739,Kendriya Vidyalaya,boy,9,2,289,4,1,1,1,1
9311,10043792,277,Navodaya Vidyalaya,boy,9,4,971,2,1,0,1,1
9312,10034523,353,Kendriya Vidyalaya,boy,6,2,638,7,0,0,1,0
9313,10032057,773,Kendriya Vidyalaya,boy,13,3,786,0,1,1,1,1
9314,10039173,495,Kendriya Vidyalaya,girl,11,4,805,1,0,1,1,1
9315,10028627,593,Kendriya Vidyalaya,girl,6,3,298,6,0,0,1,1
9316,10001236,818,Govt Primary School,boy,12,2,509,2,0,0,1,0
9317,10037175,960,Kendriya Vidyalaya,boy,7,3,376,5,1,0,0,1
9318,10031671,363,Govt Primary School,boy,6,3,618,4,1,1,1,1
9319,10006311,637,Navodaya Vidyalaya,girl,6,2,397,0,0,1,0,1
9320,10018042,270,Govt Primary School,girl,14,3,534,3,0,1,0,1
9321,10048283,440,Govt Primary School,boy,13,4,787,5,0,0,1,1
9322,10009035,772,Navodaya Vidyalaya,boy,10,2,579,0,1,1,0,1
9323,10044976,473,Govt Primary School,girl,11,3,254,5,1,0,1,0
9324,10016031,933,Govt Primary School,boy,9,2,297,7,1,1,1,1
9325,10022473,969,Kendriya Vidyalaya,boy,11,4,781,4,0,0,1,1
9326,10031307,860,Navodaya Vidyalaya,girl,11,2,874,5,1,1,0,1
9327,10013608,664,Kendriya Vidyalaya,boy,12,2,866,6,1,1,1,1
9328,10012779,446,Navodaya Vidyalaya,girl,13,4,672,7,0,0,1,0
9329,10004680,519,Kendriya Vidyalaya,girl,7,2,877,4,1,0,1,1
9330,10016646,870,Navodaya Vidyalaya,boy,11,2,292,5,0,0,1,1
9331,10026600,528,Govt Primary School,boy,12,2,835,2,1,1,0,0
9332,10007313,741,Kendriya Vidyalaya,boy,6,4,917,0,0,1,1,1
9333,10027424,717,Kendriya Vidyalaya,girl,11,3,709,5,0,0,0,1
9334,10028599,765,Govt Primary School,girl,6,4,202,0,1,1,0,1
9335,10047734,792,Navodaya Vidyalaya,boy,12,4,229,1,0,0,0,0
9336,10000357,364,Kendriya Vidyalaya,boy,10,4,461,0,1,0,0,1
9337,10034894,735,Govt Primary School,boy,11,2,764,7,0,0,1,1
9338,10031266,506,Kendriya Vidyalaya,girl,8,3,266,2,1,1,1,1
9339,10014986,233,Kendriya Vidyalaya,boy,9,3,655,2,1,1,1,1
9340,10047284,853,Navodaya Vidyalaya,boy,11,4,388,6,0,1,1,1
9341,10017218,852,Govt Primary School,boy,9,3,612,2,1,1,0,1
9342,10022110,291,Govt Primary School,boy,14,3,752,7,1,0,0,0
9343,10033244,777,Govt Primary School,girl,6,2,721,2,1,1,1,1
9344,10031209,725,Kendriya Vidyalaya,girl,12,3,543,5,1,0,0,0
9345,10002989,808,Govt Primary School,girl,12,3,433,0,0,1,1,0
9346,10016737,682,Govt Primary School,boy,13,2,385,7,1,0,1,0
9347,10006168,893,Govt Primary School,boy,8,2,295,5,1,0,1,0
9348,10032361,586,Navodaya Vidyalaya,girl,11,2,268,1,0,1,1,0
9349,10044433,642,Govt Primary School,girl,9,4,439,0,0,1,1,0
9350,10048195,363,Govt Primary School,boy,12,2,907,5,1,0,0,0
9351,10013050,541,Navodaya Vidyalaya,boy,14,3,883,3,0,0,0,0
9352,10009461,592,Kendriya Vidyalaya,boy,6,2,720,5,1,0,0,1
9353,10006620,293,Govt Primary School,boy,9,4,766,6,0,0,0,0
9354,10009649,931,Navodaya Vidyalaya,boy,11,2,858,1,0,0,0,0
9355,10017669,206,Govt Primary School,boy,6,2,823,2,0,1,1,1
9356,10024647,307,Navodaya Vidyalaya,girl,11,2,644,2,0,1,1,0
9357,10025126,606,Govt Primary School,boy,14,4,704,2,1,1,0,1
9358,10023731,845,Govt Primary School,girl,9,4,610,3,0,1,0,1
9359,10020490,897,Govt Primary School,girl,10,4,966,1,1,1,0,1
9360,10033731,290,Kendriya Vidyalaya,boy,7,2,552,2,1,1,0,0
9361,10000902,224,Kendriya Vidyalaya,boy,8,4,677,7,0,0,0,1
9362,10019993,313,Kendriya Vidyalaya,boy,9,2,438,3,1,0,1,0
9363,10006633,481,Govt Primary School,boy,12,3,430,2,0,1,1,0
9364,10046944,574,Navodaya Vidyalaya,boy,11,4,251,3,1,1,0,0
9365,10032924,838,Govt Primary School,girl,13,2,248,5,1,0,1,1
9366,10033583,845,Govt Primary School,boy,9,2,813,5,1,1,1,0
9367,10010306,268,Govt Primary School,girl,14,3,304,1,1,1,1,0
9368,10040760,651,Govt Primary School,girl,10,3,959,0,0,1,1,0
9369,10003424,220,Govt Primary School,boy,14,2,370,7,0,1,1,0
9370,10023164,557,Navodaya Vidyalaya,girl,12,2,664,7,0,1,1,1
9371,10030403,750,Govt Primary School,boy,6,4,539,2,0,0,1,0
9372,10008529,628,Govt Primary School,boy,10,3,902,0,1,1,1,1
9373,10000165,273,Govt Primary School,boy,9,2,289,1,1,0,1,1
9374,10000699,464,Navodaya Vidyalaya,girl,11,4,422,2,1,1,0,0
9375,10012213,212,Navodaya Vidyalaya,girl,14,4,324,4,0,1,0,0
9376,10036696,942,Kendriya Vidyalaya,boy,8,2,539,5,0,1,0,0
9377,10004726,224,Govt Primary School,girl,12,2,332,1,1,1,1,0
9378,10010582,761,Govt Primary School,girl,11,4,853,6,1,1,1,0
9379,10030165,664,Navodaya Vidyalaya,girl,6,2,380,1,0,0,1,0
9380,10049988,954,Navodaya Vidyalaya,girl,13,2,723,1,1,0,1,0
9381,10045841,767,Govt Primary School,boy,11,4,691,4,0,1,0,0
9382,10036480,863,Navodaya Vidyalaya,boy,13,4,764,2,0,1,1,0
9383,10012582,409,Govt Primary School,girl,10,3,401,6,1,1,1,1
9384,10015101,827,Govt Primary School,girl,13,3,346,0,0,1,0,0
9385,10032605,832,Govt Primary School,girl,12,3,498,1,0,0,0,0
9386,10041026,818,Kendriya Vidyalaya,boy,10,3,410,4,1,0,1,1
9387,10025443,716,Kendriya Vidyalaya,girl,7,3,992,3,0,0,0,1
9388,10026296,462,Govt Primary School,boy,11,2,396,1,1,1,1,1
9389,10033904,481,Navodaya Vidyalaya,boy,6,3,893,1,1,0,0,1
9390,10025074,533,Govt Primary School,girl,13,3,743,7,0,0,1,1
9391,10004702,348,Kendriya Vidyalaya,girl,12,2,302,6,1,0,0,0
9392,10041336,980,Navodaya Vidyalaya,boy,7,3,783,2,1,1,0,1
9393,10048532,712,Navodaya Vidyalaya,girl,7,2,203,6,0,1,0,0
9394,10011405,790,Kendriya Vidyalaya,boy,12,4,825,5,0,0,0,0
9395,10049362,675,Kendriya Vidyalaya,girl,12,3,741,2,0,0,1,0
9396,10040082,979,Kendriya Vidyalaya,boy,6,2,542,6,0,0,1,0
9397,10041247,634,Navodaya Vidyalaya,girl,6,2,841,3,1,0,0,0
9398,10006858,356,Govt Primary School,girl,14,3,599,6,1,1,1,1
9399,10025871,454,Govt Primary School,girl,8,3,352,4,0,1,0,0
9400,10042629,219,Govt Primary School,boy,9,2,619,3,1,0,0,0
9401,10039309,647,Govt Primary School,girl,10,2,437,1,1,1,1,1
9402,10031050,674,Kendriya Vidyalaya,girl,8,4,594,7,1,0,1,0
9403,10043000,707,Kendriya Vidyalaya,boy,7,4,604,2,1,1,0,1
9404,10035794,920,Govt Primary School,girl,14,2,741,2,0,0,1,0
9405,10024030,944,Navodaya Vidyalaya,girl,13,3,894,3,1,0,1,1
9406,10046508,413,Govt Primary School,boy,13,2,395,7,0,1,1,1
9407,10002463,546,Govt Primary School,boy,9,4,408,0,0,1,0,0
9408,10013641,830,Navodaya Vidyalaya,girl,8,3,314,3,0,0,1,1
9409,10002555,955,Govt Primary School,boy,7,3,751,1,0,0,1,1
9410,10047421,877,Navodaya Vidyalaya,boy,6,3,986,6,1,1,0,1
9411,10046161,816,Kendriya Vidyalaya,girl,11,4,406,1,0,0,0,0
9412,10036024,894,Kendriya Vidyalaya,girl,9,4,566,0,0,1,1,1
9413,10004464,930,Govt Primary School,boy,7,3,249,0,0,0,1,0
9414,10012398,811,Govt Primary School,girl,11,2,387,4,0,1,1,1
9415,10002408,435,Navodaya Vidyalaya,girl,12,3,214,5,0,1,1,1
9416,10003079,333,Kendriya Vidyalaya,girl,7,2,796,5,0,0,0,1
9417,10008836,920,Kendriya Vidyalaya,boy,10,3,829,3,1,0,0,1
9418,10000792,762,Navodaya Vidyalaya,girl,14,4,482,5,0,1,0,0
9419,10010673,853,Navodaya Vidyalaya,girl,6,3,386,0,1,1,1,0
9420,10047750,417,Kendriya Vidyalaya,boy,8,2,684,5,0,0,1,1
9421,10044735,732,Govt Primary School,girl,6,4,624,3,1,0,0,1
9422,10001836,750,Govt Primary School,boy,6,2,229,5,1,0,0,0
9423,10034517,935,Govt Primary School,boy,6,4,998,2,1,1,0,0
9424,10004146,329,Navodaya Vidyalaya,girl,9,4,723,6,1,1,0,1
9425,10012577,930,Govt Primary School,girl,13,2,257,3,0,1,1,0
9426,10006434,508,Navodaya Vidyalaya,girl,13,2,895,4,1,0,1,0
9427,10021096,309,Navodaya Vidyalaya,girl,8,3,481,0,0,1,0,0
9428,10027548,450,Navodaya Vidyalaya,girl,14,4,451,4,1,1,0,1
9429,10014022,507,Govt Primary School,girl,8,4,378,5,0,1,1,1
9430,10024663,925,Govt Primary School,girl,9,4,244,6,1,0,0,1
9431,10016357,551,Govt Primary School,boy,6,3,868,7,0,0,0,1
9432,10042295,985,Navodaya Vidyalaya,girl,11,2,514,1,0,0,0,1
9433,10018074,480,Kendriya Vidyalaya,girl,8,3,650,5,0,0,1,0
9434,10004781,370,Govt Primary School,boy,11,2,826,3,1,1,1,1
9435,10003657,688,Navodaya Vidyalaya,girl,7,3,409,3,0,0,0,0
9436,10010335,721,Kendriya Vidyalaya,boy,11,4,233,2,1,0,0,0
9437,10043617,422,Govt Primary School,boy,12,3,378,4,0,0,1,1
9438,10024789,616,Govt Primary School,girl,14,3,681,1,0,1,0,1
9439,10009704,537,Kendriya Vidyalaya,boy,10,4,251,7,0,1,1,0
9440,10012251,208,Govt Primary School,girl,14,4,268,6,1,0,1,1
9441,10023821,345,Navodaya Vidyalaya,boy,13,2,867,1,0,0,0,0
9442,10002892,464,Govt Primary School,girl,10,2,938,6,1,0,1,1
9443,10045390,268,Govt Primary School,boy,8,3,283,7,1,0,0,0
9444,10032891,603,Kendriya Vidyalaya,boy,9,2,731,0,0,1,0,0
9445,10031422,911,Kendriya Vidyalaya,boy,6,2,550,4,0,0,1,0
9446,10009914,960,Navodaya Vidyalaya,girl,14,2,730,6,1,0,1,0
9447,10020931,255,Govt Primary School,boy,8,2,308,6,0,0,0,1
9448,10041768,945,Govt Primary School,girl,10,2,202,1,0,0,0,1
9449,10008244,767,Kendriya Vidyalaya,boy,8,2,681,4,1,0,0,1
9450,10035715,644,Kendriya Vidyalaya,boy,7,4,380,7,0,1,0,0
9451,10039906,545,Kendriya Vidyalaya,boy,10,3,815,1,0,1,0,1
9452,10014281,200,Navodaya Vidyalaya,boy,7,4,976,4,1,0,1,1
9453,10013482,436,Govt Primary School,boy,13,3,960,5,0,0,0,1
9454,10039584,429,Govt Primary School,boy,13,3,649,2,1,1,0,1
9455,10019617,322,Govt Primary School,boy,11,2,617,1,0,1,1,1
9456,10042937,344,Navodaya Vidyalaya,girl,7,3,524,3,1,1,0,0
9457,10003913,761,Govt Primary School,boy,12,2,484,4,0,0,0,1
9458,10045362,308,Govt Primary School,boy,7,3,902,2,1,0,0,0
